
@Carlos_Reis;2019-01-11 12:52;0;0;"$BBDC4 - BRADESCO (BBDC-N1) - Outros Comunicados ao Mercado - 11/01/19 http://br.advfn.com/noticias/BOV/2019/artigo/79036876?adw=1126416";;;;"1083708135498498049";https://twitter.com/Carlos_Reis/status/1083708135498498049
@projecao_com;2019-01-09 23:07;0;0;"#BRADESCO (#BBDC4) - análise gráfica https://www.ricardoborges.com/cgi-bin/forpesq.pl?ind=1020463.0";;;#BRADESCO #BBDC4;"1083138261047042053";https://twitter.com/projecao_com/status/1083138261047042053
@sejabra;2019-01-09 20:25;1;2;" |RADAR DE MERCADO - 09.01.2018| Seguem os papéis que fecharam na sua máxima e mínima do dia e os papéis com as maiores e menores oscilações. #CSAN3 #SUZB3 #MRVE3 #BBDC4 #ESTC3 #GOLL4 #BBSE3";;;#CSAN3 #SUZB3 #MRVE3 #BBDC4 #ESTC3 #GOLL4 #BBSE3;"1083097367140855809";https://twitter.com/sejabra/status/1083097367140855809
@FortunInvesting;2019-01-08 19:10;0;0;"Rapaz o #BBDC4 foi buscar os -2 que fez durante todo pregão, zerando..";;;#BBDC4;"1082716186746470400";https://twitter.com/FortunInvesting/status/1082716186746470400
@FortunInvesting;2019-01-08 09:40;1;1;"5 principais participações dentro do índice bovespa (Ibovespa): #ITUB4 (10,84%), #VALE3 (10,73%), #BBDC4 (8,68%), #PETR4 (7,33%) e #PETR3 (5,18%). Somando as 5, temos uma participação de 42,76%. $IBOV.";;;#ITUB4 #VALE3 #BBDC4 #PETR4 #PETR3;"1082572784721637377";https://twitter.com/FortunInvesting/status/1082572784721637377
@MAEGUAXUPE;2019-01-08 00:34;0;1;"Chamou atenção as propagandas do BBDC4 estes últimos dias . Muita tecnologia e qualidade que deve ter deixado o ITUB4 fudido de raiva";;;;"1082435444116279298";https://twitter.com/MAEGUAXUPE/status/1082435444116279298
@selusava;2019-01-07 16:21;0;1;"Volume PROJETADO para o final do pregão de hoje #SELUSAVA #PDGR3 PDG REALT ON 96,90% #BBDC4 BRADESCO PN 44,64% #SUZB3 SUZANO PAPELON 17,14% #EVEN3 EVEN ON 17,13% #BBAS3BANCO DO BRASIL ON13,95% #KROT3 KROTON ON -8,38% @SELUSAVA #LI";;@selusava;#SELUSAVA #PDGR3 #BBDC4 #SUZB3 #EVEN3 #BBAS3BANCO #KROT3 #LI;"1082311307259465728";https://twitter.com/selusava/status/1082311307259465728
@DuctorMarcus;2019-01-07 01:16;0;3;"#VWAPs da primeira semana de 2019. #INDFUT #DOLFUT #VALE3 #PETR4 #BBAS3 #ITUB4 #BBDC4 #POMO4";;;#VWAPs #INDFUT #DOLFUT #VALE3 #PETR4 #BBAS3 #ITUB4 #BBDC4 #POMO4;"1082083627440185345";https://twitter.com/DuctorMarcus/status/1082083627440185345
@selusava;2019-01-04 17:32;0;0;"Volume PROJETADO para o final do pregão de hoje #SELUSAVA #KROT3 KROTON ON -22,98% #BBDC4 BRADESCO PN -31,23% #PCAR4 PÃO DE AÇUCAR CBD-35,44% #MRVE3 MRV ON -40,31% #PDGR3 PDG REALT ON -46,44% #GFSA3 GAFISA ON -56,38% @SELUSAVA #LI";;@selusava;#SELUSAVA #KROT3 #BBDC4 #PCAR4 #MRVE3 #PDGR3 #GFSA3 #LI;"1081241885920894978";https://twitter.com/selusava/status/1081241885920894978
@selusava;2019-01-02 13:37;0;1;"lume PROJETADO para o final do pregão de hoje #SELUSAVA #PDGR3 PDG REALT ON 5,41% #PETR4 PETROBRAS PN 5,10% #BBDC4 BRADESCO PN -3,98% #ITSA4 ITAUSA PN -9,36% #USIM5 USIMINAS PNA -15,11% #GGBR4 GERDAU PN -23,05% @SELUSAVA #LI";;@selusava;#SELUSAVA #PDGR3 #PETR4 #BBDC4 #ITSA4 #USIM5 #GGBR4 #LI;"1080458072043212802";https://twitter.com/selusava/status/1080458072043212802
@vounabolsa;2019-01-02 02:27;0;0;"Observando o gráfico mensal de BRAP4 ARZZ3 EQTL3 MULT3 BBDC4 POMO4 ECOR3.";;;;"1080289436829667328";https://twitter.com/vounabolsa/status/1080289436829667328
